provider,model,model_label,prompt_id,iteration_index,family,signature_exact,signature_template,message_exact,message_template
mistral_large,mistral-large-latest,Mistral Large,70,1,parsing-error,"parsing-error::Unexpected ')', expected one of [""NAME"", "";"", ""{"", ""dependency"", ""from"", "","", ""for"", ""::"", ""["", ""ordered"", ""nonunique"", ""."", ""if"", ""<"", ""not"", ""@"", ""#"", ""metadata"", ""="", "":="", ""default"", ""SINGLE_LINE_NOTE"", ""MULTILINE_NOTE"", "":>"", ""subsets"", ""::>"", ""references"", ""=>"", ""crosses"", "":>>"", ""redefines"", "":"", ""defined"", ""by"", ""package"", ""def"", ""ref"", ""attribute"", ""enum"", ""occurrence"", ""event"", ""then"", ""item"", ""part"", ""port"", ""connection"", ""connect"", ""binding"", ""bind"", ""succession"", ""first"", ""flow"", ""message"", ""of"", ""interface"", ""allocation"", ""allocate"", ""action"", ""perform"", ""merge"", ""decide"", ""join"", ""fork"", ""accept"", ""send"", ""assign"", ""terminate"", ""while"", ""loop"", ""state"", ""parallel"", ""exhibit"", ""calc"", ""constraint"", ""assert"", ""requirement"", ""concern"", ""satisfy"", ""case"", ""analysis"", ""verification"", ""use"", ""include"", ""view"", ""rendering"", ""viewpoint""].","parsing-error::Unexpected <q>, expected one of [...].","Unexpected ')', expected one of [""NAME"", "";"", ""{"", ""dependency"", ""from"", "","", ""for"", ""::"", ""["", ""ordered"", ""nonunique"", ""."", ""if"", ""<"", ""not"", ""@"", ""#"", ""metadata"", ""="", "":="", ""default"", ""SINGLE_LINE_NOTE"", ""MULTILINE_NOTE"", "":>"", ""subsets"", ""::>"", ""references"", ""=>"", ""crosses"", "":>>"", ""redefines"", "":"", ""defined"", ""by"", ""package"", ""def"", ""ref"", ""attribute"", ""enum"", ""occurrence"", ""event"", ""then"", ""item"", ""part"", ""port"", ""connection"", ""connect"", ""binding"", ""bind"", ""succession"", ""first"", ""flow"", ""message"", ""of"", ""interface"", ""allocation"", ""allocate"", ""action"", ""perform"", ""merge"", ""decide"", ""join"", ""fork"", ""accept"", ""send"", ""assign"", ""terminate"", ""while"", ""loop"", ""state"", ""parallel"", ""exhibit"", ""calc"", ""constraint"", ""assert"", ""requirement"", ""concern"", ""satisfy"", ""case"", ""analysis"", ""verification"", ""use"", ""include"", ""view"", ""rendering"", ""viewpoint""].","Unexpected <q>, expected one of [...]."
mistral_large,mistral-large-latest,Mistral Large,70,1,type-error,type-error::ScalarValues::Boolean does not conform to VehicleSystem::Mass,type-error::ScalarValues::Boolean does not conform to VehicleSystem::Mass,ScalarValues::Boolean does not conform to VehicleSystem::Mass,ScalarValues::Boolean does not conform to VehicleSystem::Mass
mistral_large,mistral-large-latest,Mistral Large,70,1,type-error,type-error::ScalarValues::Boolean does not conform to VehicleSystem::Mass,type-error::ScalarValues::Boolean does not conform to VehicleSystem::Mass,ScalarValues::Boolean does not conform to VehicleSystem::Mass,ScalarValues::Boolean does not conform to VehicleSystem::Mass
mistral_large,mistral-large-latest,Mistral Large,70,1,cross-subsetting-crossing-feature,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features
mistral_large,mistral-large-latest,Mistral Large,70,1,cross-subsetting-crossing-feature,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features
mistral_large,mistral-large-latest,Mistral Large,70,1,feature-owned-cross-subsetting,feature-owned-cross-subsetting::At most one cross subsetting is allowed,feature-owned-cross-subsetting::At most one cross subsetting is allowed,At most one cross subsetting is allowed,At most one cross subsetting is allowed
mistral_large,mistral-large-latest,Mistral Large,70,1,cross-subsetting-crossing-feature,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features
mistral_large,mistral-large-latest,Mistral Large,70,1,feature-owned-cross-subsetting,feature-owned-cross-subsetting::At most one cross subsetting is allowed,feature-owned-cross-subsetting::At most one cross subsetting is allowed,At most one cross subsetting is allowed,At most one cross subsetting is allowed
mistral_large,mistral-large-latest,Mistral Large,70,1,cross-subsetting-crossing-feature,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features
mistral_large,mistral-large-latest,Mistral Large,70,1,cross-subsetting-crossing-feature,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features
mistral_large,mistral-large-latest,Mistral Large,70,1,feature-owned-cross-subsetting,feature-owned-cross-subsetting::At most one cross subsetting is allowed,feature-owned-cross-subsetting::At most one cross subsetting is allowed,At most one cross subsetting is allowed,At most one cross subsetting is allowed
mistral_large,mistral-large-latest,Mistral Large,70,1,cross-subsetting-crossing-feature,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,cross-subsetting-crossing-feature::Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features,Cross subsetting must be owned by one of two or more end features
mistral_large,mistral-large-latest,Mistral Large,70,1,feature-owned-cross-subsetting,feature-owned-cross-subsetting::At most one cross subsetting is allowed,feature-owned-cross-subsetting::At most one cross subsetting is allowed,At most one cross subsetting is allowed,At most one cross subsetting is allowed
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'kilogram' found.,reference-error::No Feature named <q> found.,No Feature named 'kilogram' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'value' found.,reference-error::No Feature named <q> found.,No Feature named 'value' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'unit' found.,reference-error::No Feature named <q> found.,No Feature named 'unit' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'kilogram' found.,reference-error::No Feature named <q> found.,No Feature named 'kilogram' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'value' found.,reference-error::No Feature named <q> found.,No Feature named 'value' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'unit' found.,reference-error::No Feature named <q> found.,No Feature named 'unit' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'kilogram' found.,reference-error::No Feature named <q> found.,No Feature named 'kilogram' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'value' found.,reference-error::No Feature named <q> found.,No Feature named 'value' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'unit' found.,reference-error::No Feature named <q> found.,No Feature named 'unit' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'kilogram' found.,reference-error::No Feature named <q> found.,No Feature named 'kilogram' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'value' found.,reference-error::No Feature named <q> found.,No Feature named 'value' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'unit' found.,reference-error::No Feature named <q> found.,No Feature named 'unit' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,reference-error::No Feature named 'kilogram' found.,reference-error::No Feature named <q> found.,No Feature named 'kilogram' found.,No Feature named <q> found.
mistral_large,mistral-large-latest,Mistral Large,70,2,parsing-error,"parsing-error::Unexpected ';', expected one of [""end"", ""NAME"", "";"", ""{"", ""}"", ""dependency"", ""locale"", ""comment"", ""doc"", ""rep"", ""language"", ""private"", ""protected"", ""public"", ""alias"", ""for"", ""import"", ""all"", ""*"", ""["", ""abstract"", ""in"", ""inout"", ""out"", ""derived"", ""end"", ""ordered"", ""nonunique"", ""if"", ""else"", ""+"", ""-"", ""<"", ""~"", ""not"", ""hastype"", ""istype"", ""@"", ""as"", ""#"", ""("", ""null"", ""metadata"", ""new"", ""true"", ""false"", ""SINGLE_LINE_NOTE"", ""MULTILINE_NOTE"", ""REGULAR_COMMENT"", ""DECIMAL_VALUE"", ""REAL_VALUE"", ""STRING_VALUE"", "":>"", ""subsets"", ""::>"", ""references"", ""=>"", ""crosses"", "":>>"", ""redefines"", ""$"", "":"", ""defined"", ""standard"", ""library"", ""package"", ""filter"", ""variation"", ""variant"", ""constant"", ""ref"", ""attribute"", ""enum"", ""occurrence"", ""individual"", ""timeslice"", ""snapshot"", ""event"", ""then"", ""item"", ""part"", ""port"", ""connection"", ""connect"", ""binding"", ""bind"", ""succession"", ""first"", ""flow"", ""message"", ""interface"", ""allocation"", ""allocate"", ""action"", ""perform"", ""merge"", ""decide"", ""join"", ""fork"", ""accept"", ""send"", ""assign"", ""terminate"", ""while"", ""loop"", ""state"", ""entry"", ""do"", ""exit"", ""exhibit"", ""transition"", ""calc"", ""return"", ""constraint"", ""assert"", ""requirement"", ""subject"", ""assume"", ""require"", ""frame"", ""concern"", ""actor"", ""stakeholder"", ""satisfy"", ""case"", ""objective"", ""analysis"", ""verification"", ""verify"", ""use"", ""include"", ""view"", ""render"", ""rendering"", ""expose"", ""viewpoint""].","parsing-error::Unexpected <q>, expected one of [...].","Unexpected ';', expected one of [""end"", ""NAME"", "";"", ""{"", ""}"", ""dependency"", ""locale"", ""comment"", ""doc"", ""rep"", ""language"", ""private"", ""protected"", ""public"", ""alias"", ""for"", ""import"", ""all"", ""*"", ""["", ""abstract"", ""in"", ""inout"", ""out"", ""derived"", ""end"", ""ordered"", ""nonunique"", ""if"", ""else"", ""+"", ""-"", ""<"", ""~"", ""not"", ""hastype"", ""istype"", ""@"", ""as"", ""#"", ""("", ""null"", ""metadata"", ""new"", ""true"", ""false"", ""SINGLE_LINE_NOTE"", ""MULTILINE_NOTE"", ""REGULAR_COMMENT"", ""DECIMAL_VALUE"", ""REAL_VALUE"", ""STRING_VALUE"", "":>"", ""subsets"", ""::>"", ""references"", ""=>"", ""crosses"", "":>>"", ""redefines"", ""$"", "":"", ""defined"", ""standard"", ""library"", ""package"", ""filter"", ""variation"", ""variant"", ""constant"", ""ref"", ""attribute"", ""enum"", ""occurrence"", ""individual"", ""timeslice"", ""snapshot"", ""event"", ""then"", ""item"", ""part"", ""port"", ""connection"", ""connect"", ""binding"", ""bind"", ""succession"", ""first"", ""flow"", ""message"", ""interface"", ""allocation"", ""allocate"", ""action"", ""perform"", ""merge"", ""decide"", ""join"", ""fork"", ""accept"", ""send"", ""assign"", ""terminate"", ""while"", ""loop"", ""state"", ""entry"", ""do"", ""exit"", ""exhibit"", ""transition"", ""calc"", ""return"", ""constraint"", ""assert"", ""requirement"", ""subject"", ""assume"", ""require"", ""frame"", ""concern"", ""actor"", ""stakeholder"", ""satisfy"", ""case"", ""objective"", ""analysis"", ""verification"", ""verify"", ""use"", ""include"", ""view"", ""render"", ""rendering"", ""expose"", ""viewpoint""].","Unexpected <q>, expected one of [...]."
mistral_large,mistral-large-latest,Mistral Large,70,2,parsing-error,"parsing-error::Unexpected ';', expected one of [""end"", ""NAME"", "";"", ""{"", ""}"", ""dependency"", ""locale"", ""comment"", ""doc"", ""rep"", ""language"", ""private"", ""protected"", ""public"", ""alias"", ""for"", ""import"", ""all"", ""*"", ""["", ""abstract"", ""in"", ""inout"", ""out"", ""derived"", ""end"", ""ordered"", ""nonunique"", ""if"", ""else"", ""+"", ""-"", ""<"", ""~"", ""not"", ""hastype"", ""istype"", ""@"", ""as"", ""#"", ""("", ""null"", ""metadata"", ""new"", ""true"", ""false"", ""SINGLE_LINE_NOTE"", ""MULTILINE_NOTE"", ""REGULAR_COMMENT"", ""DECIMAL_VALUE"", ""REAL_VALUE"", ""STRING_VALUE"", "":>"", ""subsets"", ""::>"", ""references"", ""=>"", ""crosses"", "":>>"", ""redefines"", ""$"", "":"", ""defined"", ""standard"", ""library"", ""package"", ""filter"", ""variation"", ""variant"", ""constant"", ""ref"", ""attribute"", ""enum"", ""occurrence"", ""individual"", ""timeslice"", ""snapshot"", ""event"", ""then"", ""item"", ""part"", ""port"", ""connection"", ""connect"", ""binding"", ""bind"", ""succession"", ""first"", ""flow"", ""message"", ""interface"", ""allocation"", ""allocate"", ""action"", ""perform"", ""merge"", ""decide"", ""join"", ""fork"", ""accept"", ""send"", ""assign"", ""terminate"", ""while"", ""loop"", ""state"", ""entry"", ""do"", ""exit"", ""exhibit"", ""transition"", ""calc"", ""return"", ""constraint"", ""assert"", ""requirement"", ""subject"", ""assume"", ""require"", ""frame"", ""concern"", ""actor"", ""stakeholder"", ""satisfy"", ""case"", ""objective"", ""analysis"", ""verification"", ""verify"", ""use"", ""include"", ""view"", ""render"", ""rendering"", ""expose"", ""viewpoint""].","parsing-error::Unexpected <q>, expected one of [...].","Unexpected ';', expected one of [""end"", ""NAME"", "";"", ""{"", ""}"", ""dependency"", ""locale"", ""comment"", ""doc"", ""rep"", ""language"", ""private"", ""protected"", ""public"", ""alias"", ""for"", ""import"", ""all"", ""*"", ""["", ""abstract"", ""in"", ""inout"", ""out"", ""derived"", ""end"", ""ordered"", ""nonunique"", ""if"", ""else"", ""+"", ""-"", ""<"", ""~"", ""not"", ""hastype"", ""istype"", ""@"", ""as"", ""#"", ""("", ""null"", ""metadata"", ""new"", ""true"", ""false"", ""SINGLE_LINE_NOTE"", ""MULTILINE_NOTE"", ""REGULAR_COMMENT"", ""DECIMAL_VALUE"", ""REAL_VALUE"", ""STRING_VALUE"", "":>"", ""subsets"", ""::>"", ""references"", ""=>"", ""crosses"", "":>>"", ""redefines"", ""$"", "":"", ""defined"", ""standard"", ""library"", ""package"", ""filter"", ""variation"", ""variant"", ""constant"", ""ref"", ""attribute"", ""enum"", ""occurrence"", ""individual"", ""timeslice"", ""snapshot"", ""event"", ""then"", ""item"", ""part"", ""port"", ""connection"", ""connect"", ""binding"", ""bind"", ""succession"", ""first"", ""flow"", ""message"", ""interface"", ""allocation"", ""allocate"", ""action"", ""perform"", ""merge"", ""decide"", ""join"", ""fork"", ""accept"", ""send"", ""assign"", ""terminate"", ""while"", ""loop"", ""state"", ""entry"", ""do"", ""exit"", ""exhibit"", ""transition"", ""calc"", ""return"", ""constraint"", ""assert"", ""requirement"", ""subject"", ""assume"", ""require"", ""frame"", ""concern"", ""actor"", ""stakeholder"", ""satisfy"", ""case"", ""objective"", ""analysis"", ""verification"", ""verify"", ""use"", ""include"", ""view"", ""render"", ""rendering"", ""expose"", ""viewpoint""].","Unexpected <q>, expected one of [...]."
mistral_large,mistral-large-latest,Mistral Large,70,2,parsing-error,"parsing-error::Unexpected ';', expected one of [""end"", ""NAME"", "";"", ""{"", ""}"", ""dependency"", ""locale"", ""comment"", ""doc"", ""rep"", ""language"", ""private"", ""protected"", ""public"", ""alias"", ""for"", ""import"", ""all"", ""*"", ""["", ""abstract"", ""in"", ""inout"", ""out"", ""derived"", ""end"", ""ordered"", ""nonunique"", ""if"", ""else"", ""+"", ""-"", ""<"", ""~"", ""not"", ""hastype"", ""istype"", ""@"", ""as"", ""#"", ""("", ""null"", ""metadata"", ""new"", ""true"", ""false"", ""SINGLE_LINE_NOTE"", ""MULTILINE_NOTE"", ""REGULAR_COMMENT"", ""DECIMAL_VALUE"", ""REAL_VALUE"", ""STRING_VALUE"", "":>"", ""subsets"", ""::>"", ""references"", ""=>"", ""crosses"", "":>>"", ""redefines"", ""$"", "":"", ""defined"", ""standard"", ""library"", ""package"", ""filter"", ""variation"", ""variant"", ""constant"", ""ref"", ""attribute"", ""enum"", ""occurrence"", ""individual"", ""timeslice"", ""snapshot"", ""event"", ""then"", ""item"", ""part"", ""port"", ""connection"", ""connect"", ""binding"", ""bind"", ""succession"", ""first"", ""flow"", ""message"", ""interface"", ""allocation"", ""allocate"", ""action"", ""perform"", ""merge"", ""decide"", ""join"", ""fork"", ""accept"", ""send"", ""assign"", ""terminate"", ""while"", ""loop"", ""state"", ""entry"", ""do"", ""exit"", ""exhibit"", ""transition"", ""calc"", ""return"", ""constraint"", ""assert"", ""requirement"", ""subject"", ""assume"", ""require"", ""frame"", ""concern"", ""actor"", ""stakeholder"", ""satisfy"", ""case"", ""objective"", ""analysis"", ""verification"", ""verify"", ""use"", ""include"", ""view"", ""render"", ""rendering"", ""expose"", ""viewpoint""].","parsing-error::Unexpected <q>, expected one of [...].","Unexpected ';', expected one of [""end"", ""NAME"", "";"", ""{"", ""}"", ""dependency"", ""locale"", ""comment"", ""doc"", ""rep"", ""language"", ""private"", ""protected"", ""public"", ""alias"", ""for"", ""import"", ""all"", ""*"", ""["", ""abstract"", ""in"", ""inout"", ""out"", ""derived"", ""end"", ""ordered"", ""nonunique"", ""if"", ""else"", ""+"", ""-"", ""<"", ""~"", ""not"", ""hastype"", ""istype"", ""@"", ""as"", ""#"", ""("", ""null"", ""metadata"", ""new"", ""true"", ""false"", ""SINGLE_LINE_NOTE"", ""MULTILINE_NOTE"", ""REGULAR_COMMENT"", ""DECIMAL_VALUE"", ""REAL_VALUE"", ""STRING_VALUE"", "":>"", ""subsets"", ""::>"", ""references"", ""=>"", ""crosses"", "":>>"", ""redefines"", ""$"", "":"", ""defined"", ""standard"", ""library"", ""package"", ""filter"", ""variation"", ""variant"", ""constant"", ""ref"", ""attribute"", ""enum"", ""occurrence"", ""individual"", ""timeslice"", ""snapshot"", ""event"", ""then"", ""item"", ""part"", ""port"", ""connection"", ""connect"", ""binding"", ""bind"", ""succession"", ""first"", ""flow"", ""message"", ""interface"", ""allocation"", ""allocate"", ""action"", ""perform"", ""merge"", ""decide"", ""join"", ""fork"", ""accept"", ""send"", ""assign"", ""terminate"", ""while"", ""loop"", ""state"", ""entry"", ""do"", ""exit"", ""exhibit"", ""transition"", ""calc"", ""return"", ""constraint"", ""assert"", ""requirement"", ""subject"", ""assume"", ""require"", ""frame"", ""concern"", ""actor"", ""stakeholder"", ""satisfy"", ""case"", ""objective"", ""analysis"", ""verification"", ""verify"", ""use"", ""include"", ""view"", ""render"", ""rendering"", ""expose"", ""viewpoint""].","Unexpected <q>, expected one of [...]."
